,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,Wind Speed,wind.deg,wind.gust,rain.1h,Cloud Cover,sys.type,sys.id,Country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,message,visibility,snow.1h
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986300.0,21600.0,1336143.0,Pābna,200,89.25,24.0,83.53,85.87,83.53,83.53,1008.0,55.0,5.73,179.0,,,0.0,,,BD,1588980209.0,1589027725.0,1008.0,1006.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986301.0,7200.0,218253.0,Bondo,200,23.69,3.81,68.54,73.6,68.54,68.54,1011.0,94.0,1.79,351.0,,,91.0,,,CD,1588997604.0,1589041799.0,1011.0,955.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986301.0,32400.0,2021017.0,Kysyl-Syr,200,122.76,63.9,22.68,12.96,22.68,22.68,1015.0,93.0,8.55,320.0,,,100.0,,,RU,1588964158.0,1589027692.0,1015.0,1004.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986301.0,3600.0,2319257.0,Wamba,200,8.6,8.93,77.54,85.1,77.54,77.54,1010.0,79.0,0.58,331.0,,,0.0,,,NG,1589000830.0,1589045815.0,1010.0,970.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986301.0,-10800.0,3472520.0,Almenara,200,-40.69,-16.18,67.3,70.88,67.3,67.3,1022.0,88.0,1.99,175.0,,0.13,100.0,,,BR,1588928176.0,1588969332.0,1022.0,1000.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588986302.0,3600.0,2395182.0,Bembèrèkè,200,2.66,10.23,78.13,82.67,78.13,78.13,1010.0,77.0,5.79,200.0,,,12.0,,,BJ,1589002154.0,1589047343.0,1010.0,953.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,1588986302.0,-14400.0,3894426.0,Coyhaique,200,-72.07,-45.58,46.4,43.97,46.4,46.4,995.0,100.0,2.82,304.0,,,90.0,1.0,8491.0,CL,1588938810.0,1588973760.0,,,,4000.0,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986302.0,28800.0,1640972.0,Katobu,200,122.53,-4.94,83.59,87.84,83.59,83.59,1011.0,68.0,7.76,110.0,,,82.0,,,ID,1588974543.0,1589017417.0,1011.0,1001.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986303.0,36000.0,2159220.0,Mackay,200,149.2,-21.15,77.79,79.18,77.0,79.0,1019.0,78.0,11.41,150.0,,,0.0,1.0,9498.0,AU,1588969422.0,1589009737.0,,,,10000.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986303.0,10800.0,553766.0,Kamenka,200,42.77,51.32,45.48,43.16,45.0,46.0,1001.0,91.0,1.28,222.0,,,0.0,3.0,2016324.0,RU,1588987608.0,1589042636.0,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986303.0,28800.0,1648636.0,Bitung,200,125.18,1.45,87.8,95.83,87.8,87.8,1010.0,62.0,2.24,,,,20.0,1.0,9356.0,ID,1588973426.0,1589017262.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986303.0,0.0,2303611.0,Esim,200,-2.24,4.87,80.94,88.25,80.94,80.94,1011.0,86.0,6.85,208.0,,,100.0,,,GH,1589003745.0,1589048103.0,1011.0,1009.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986037.0,-21600.0,5762718.0,Belle Fourche,200,-103.85,44.67,53.49,44.33,52.0,55.0,1021.0,54.0,11.41,130.0,,,1.0,1.0,5898.0,US,1588937701.0,1588990123.0,,,,16093.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986304.0,25200.0,1496130.0,Onguday,200,86.15,50.75,49.6,44.69,49.6,49.6,1021.0,56.0,3.06,98.0,,,0.0,,,RU,1588977333.0,1589032090.0,1021.0,923.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986305.0,7200.0,212730.0,Kisangani,200,25.2,0.52,70.93,77.02,70.93,70.93,1010.0,98.0,3.04,16.0,,0.28,88.0,,,CD,1588997491.0,1589041187.0,1010.0,964.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986305.0,25200.0,1509844.0,Boguchany,200,97.45,58.38,48.18,42.57,48.18,48.18,1024.0,61.0,4.54,242.0,,,78.0,,,RU,1588972584.0,1589031414.0,1024.0,1007.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986305.0,-36000.0,4034188.0,Moerai,200,-151.33,-22.43,78.1,79.32,78.1,78.1,1017.0,71.0,9.55,122.0,,,2.0,,,PF,1588955255.0,1588995359.0,1017.0,1017.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986305.0,18000.0,608271.0,Shubarkuduk,200,56.49,49.14,58.33,51.01,58.33,58.33,1008.0,58.0,10.4,77.0,,,0.0,,,KZ,1588984775.0,1589038884.0,1008.0,985.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588986056.0,28800.0,1648186.0,Bontang,200,117.5,0.13,82.54,91.44,82.54,82.54,1010.0,82.0,4.16,35.0,,0.59,79.0,,,ID,1588975369.0,1589019006.0,1010.0,1009.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986085.0,-10800.0,3450083.0,Santa Maria,200,-53.81,-29.68,52.38,49.55,52.38,52.38,1022.0,79.0,3.4,57.0,,,9.0,,,BR,1588932506.0,1588971299.0,1022.0,1007.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986188.0,43200.0,2191562.0,Dunedin,200,170.5,-45.87,61.0,52.09,61.0,61.0,1021.0,57.0,14.0,33.0,15.01,,9.0,3.0,75281.0,NZ,1588967062.0,1589001873.0,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986306.0,-3600.0,3374333.0,Praia,200,-23.51,14.92,73.4,66.63,73.4,73.4,1017.0,73.0,20.8,30.0,,,75.0,1.0,2462.0,CV,1589008055.0,1589054003.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986307.0,3600.0,2229798.0,Kousséri,200,15.03,12.08,87.8,89.35,87.8,87.8,1008.0,40.0,3.36,,,,1.0,1.0,2228.0,CM,1588999038.0,1589044521.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588986307.0,-18000.0,3668245.0,Sardinata,200,-72.8,8.08,77.67,80.22,77.67,77.67,1012.0,63.0,4.14,210.0,,,82.0,,,CO,1588934042.0,1588978878.0,1012.0,974.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986308.0,19800.0,1255024.0,Tāndā,200,82.65,26.55,83.16,78.48,83.16,83.16,1007.0,27.0,6.51,107.0,,,0.0,,,IN,1588981550.0,1589029553.0,1007.0,997.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986308.0,3600.0,2476396.0,Timizart,200,4.27,36.8,68.9,65.57,68.9,68.9,1013.0,49.0,5.57,193.0,,,100.0,,,DZ,1588999223.0,1589049501.0,1013.0,972.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588986308.0,10800.0,624079.0,Orsha,200,30.41,54.52,38.82,33.08,38.82,38.82,1015.0,74.0,3.65,309.0,,,1.0,,,BY,1588989801.0,1589046376.0,1015.0,993.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588986309.0,32400.0,2014624.0,Udachny,200,112.4,66.42,19.4,12.16,19.4,19.4,1014.0,57.0,2.24,,,,63.0,1.0,8846.0,RU,1588965028.0,1589031795.0,,,,10000.0,
0,,,,,,,404,,,,,,,,,,,,,,,,,,,,,city not found,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986309.0,-14400.0,4565090.0,Guánica,200,-66.91,17.97,80.08,86.34,75.0,82.99,1013.0,73.0,3.0,92.0,,,100.0,3.0,2018836.0,PR,1588931838.0,1588978256.0,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986309.0,-14400.0,4231997.0,Avera,200,-82.53,33.19,62.53,60.31,59.0,68.0,1011.0,60.0,3.36,220.0,,,90.0,1.0,2827.0,US,1588934123.0,1588983468.0,,,,16093.0,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588986011.0,34200.0,2077895.0,Alice Springs,200,133.88,-23.7,66.2,53.8,66.2,66.2,1023.0,20.0,13.87,150.0,,,0.0,1.0,9483.0,AU,1588973322.0,1589013191.0,,,,10000.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588986310.0,10800.0,523392.0,Naryan-Mar,200,53.09,67.67,30.52,22.32,30.52,30.52,1011.0,99.0,7.78,216.0,,,100.0,,,RU,1588978182.0,1589047109.0,1011.0,1011.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588986310.0,7200.0,3129371.0,Arroyo de la Encomienda,200,-4.8,41.61,54.91,54.57,53.6,55.99,1013.0,93.0,2.24,200.0,,0.14,0.0,1.0,6437.0,ES,1589000748.0,1589052330.0,,,,10000.0,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588986301.0,-28800.0,5861897.0,Fairbanks,200,-147.72,64.84,66.16,56.64,64.0,69.01,1021.0,17.0,8.05,150.0,,,20.0,1.0,7684.0,US,1588942183.0,1589006699.0,,,,16093.0,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588986075.0,-14400.0,4969398.0,Lewiston,200,-70.21,44.1,49.03,42.53,46.99,51.8,1003.0,37.0,3.36,120.0,,,100.0,1.0,4695.0,US,1588929726.0,1588981952.0,,,,16093.0,
